2542,0.79,0.05,0.00,0.16,0.00
2543,1.00,0.00,0.00,0.00,0.00
2544,0.81,0.01,0.00,0.18,0.00
2545,0.79,0.05,0.00,0.16,0.00
2546,0.00,1.00,0.00,0.00,0.00
2547,0.79,0.05,0.00,0.16,0.00
2548,0.00,1.00,0.00,0.00,0.00
2549,0.00,0.80,0.00,0.20,0.00
2550,0.00,0.00,0.00,0.00,0.00
2551,0.76,0.05,0.00,0.19,0.00
2552,0.00,0.00,0.80,0.18,0.03
2553,0.00,0.00,0.00,0.00,0.00
2554,1.00,0.00,0.00,0.00,0.00
2555,1.00,0.00,0.00,0.00,0.00
2556,0.00,1.00,0.00,0.00,0.00
2557,0.00,1.00,0.00,0.00,0.00
2558,0.00,0.00,0.00,0.00,0.00
2559,0.00,0.00,0.70,0.21,0.09
2560,0.00,0.00,0.00,1.00,0.00
2561,0.62,0.20,0.00,0.18,0.00
2562,0.79,0.00,0.00,0.21,0.00
2563,0.89,0.00,0.00,0.11,0.00
2564,0.99,0.00,0.00,0.01,0.00
2565,1.00,0.00,0.00,0.00,0.00
2566,0.97,0.00,0.00,0.03,0.00
2567,0.80,0.00,0.00,0.20,0.00
2568,0.00,0.00,0.00,1.00,0.00
2569,0.65,0.19,0.00,0.16,0.00
2570,0.00,0.00,0.00,1.00,0.00
2571,0.84,0.01,0.00,0.15,0.00
2572,0.78,0.22,0.00,0.00,0.00
2573,0.00,0.00,0.00,1.00,0.00
2574,0.00,1.00,0.00,0.00,0.00
2575,0.00,0.80,0.00,0.20,0.00
2576,0.00,0.00,0.00,1.00,0.00
2577,0.00,0.00,0.00,0.00,1.00
2578,1.00,0.00,0.00,0.00,0.00
2579,0.72,0.02,0.00,0.26,0.00
2580,0.00,0.00,0.82,0.18,0.00
2581,0.00,0.00,0.00,0.00,0.00
2582,0.00,0.00,0.00,0.00,0.00
2583,0.00,0.00,0.00,1.00,0.00
2584,0.00,0.00,0.00,1.00,0.00
2585,0.00,0.00,0.00,0.00,0.00
2586,0.79,0.05,0.00,0.16,0.00
2587,0.00,0.00,0.00,1.00,0.00
2588,0.80,0.00,0.00,0.20,0.00
2589,0.81,0.01,0.00,0.18,0.00
2590,0.00,0.00,0.00,0.00,0.00
2591,0.00,0.00,0.00,0.00,0.00
2592,0.00,1.00,0.00,0.00,0.00
2593,0.00,0.00,0.00,0.00,0.00
2594,0.00,0.00,0.00,0.00,0.00
2595,0.00,1.00,0.00,0.00,0.00
2596,0.00,0.00,0.00,1.00,0.00
2597,0.00,0.00,0.00,0.00,0.00
2598,0.79,0.00,0.00,0.21,0.00
2599,0.89,0.00,0.00,0.11,0.00
2600,0.00,1.00,0.00,0.00,0.00
2601,0.97,0.00,0.00,0.03,0.00
2602,0.97,0.00,0.00,0.03,0.00
2603,0.00,0.00,0.00,0.00,0.00
2604,0.87,0.00,0.00,0.13,0.00
2605,0.00,1.00,0.00,0.00,0.00
2606,0.78,0.22,0.00,0.00,0.00
2607,0.00,0.00,0.00,1.00,0.00
2608,0.86,0.00,0.00,0.14,0.00
2609,0.00,0.00,0.00,1.00,0.00
2610,0.00,0.00,0.00,1.00,0.00
2611,0.00,0.11,0.00,0.89,0.00
2612,1.00,0.00,0.00,0.00,0.00
2613,0.00,0.00,0.00,0.00,0.00
2614,1.00,0.00,0.00,0.00,0.00
2615,1.00,0.00,0.00,0.00,0.00
2616,0.00,1.00,0.00,0.00,0.00
2617,0.55,0.00,0.00,0.45,0.00
2618,0.62,0.00,0.00,0.38,0.00
2619,0.00,1.00,0.00,0.00,0.00
2620,0.43,0.57,0.00,0.00,0.00
2621,1.00,0.00,0.00,0.00,0.00
2622,0.00,1.00,0.00,0.00,0.00
2623,0.00,0.00,0.00,1.00,0.00
2624,0.00,1.00,0.00,0.00,0.00
2625,0.00,0.00,0.00,0.00,0.00
2626,0.00,0.00,0.00,1.00,0.00
2627,0.00,0.00,0.00,0.00,0.00
2628,0.00,0.00,0.00,0.00,0.00
2629,0.00,0.69,0.00,0.31,0.00
2630,0.98,0.00,0.00,0.02,0.00
2631,0.81,0.01,0.00,0.18,0.00
2632,0.81,0.01,0.00,0.18,0.00
2633,0.00,0.00,0.00,1.00,0.00
2634,0.00,0.00,0.00,0.00,0.00
2635,0.85,0.00,0.00,0.15,0.00
2636,0.97,0.00,0.00,0.03,0.00
2637,0.84,0.01,0.00,0.15,0.00
2638,0.76,0.05,0.00,0.19,0.00
2639,0.00,1.00,0.00,0.00,0.00
2640,0.97,0.00,0.00,0.03,0.00
2641,0.96,0.00,0.00,0.04,0.00
2642,0.00,0.80,0.00,0.20,0.00
2643,0.98,0.00,0.00,0.02,0.00
2644,0.97,0.00,0.00,0.03,0.00
2645,0.79,0.05,0.00,0.16,0.00
2646,0.00,0.00,0.00,1.00,0.00
2647,0.98,0.00,0.00,0.02,0.00
2648,0.86,0.02,0.00,0.12,0.00
2649,0.00,1.00,0.00,0.00,0.00
2650,0.85,0.00,0.00,0.15,0.00
2651,0.97,0.00,0.00,0.03,0.00
2652,0.79,0.00,0.00,0.21,0.00
2653,0.00,0.00,0.00,1.00,0.00
2654,0.00,0.00,0.00,1.00,0.00
2655,0.82,0.00,0.00,0.18,0.00
2656,0.00,0.00,0.00,0.00,0.00
2657,0.97,0.00,0.00,0.03,0.00
2658,0.78,0.01,0.00,0.21,0.00
2659,0.00,1.00,0.00,0.00,0.00
2660,0.00,1.00,0.00,0.00,0.00
2661,0.00,0.00,0.00,1.00,0.00
2662,0.00,0.00,0.80,0.19,0.01
2663,0.09,0.45,0.28,0.11,0.07
2664,0.00,0.99,0.00,0.00,0.01
2665,0.00,0.00,0.00,1.00,0.00
2666,1.00,0.00,0.00,0.00,0.00
2667,0.00,0.41,0.22,0.00,0.37
2668,0.00,0.00,0.00,0.00,0.00
2669,0.00,0.00,0.00,1.00,0.00
2670,0.22,0.22,0.22,0.22,0.12
2671,0.00,0.00,0.00,1.00,0.00
2672,0.00,0.00,0.00,0.00,0.00
2673,0.00,0.02,0.62,0.34,0.02
2674,0.22,0.22,0.22,0.22,0.12
2675,0.00,0.11,0.74,0.12,0.03
2676,0.00,0.07,0.00,0.93,0.00
2677,0.00,0.00,0.85,0.15,0.00
2678,0.00,0.00,1.00,0.00,0.00
2679,0.22,0.22,0.22,0.22,0.12
2680,0.00,1.00,0.00,0.00,0.00
2681,0.88,0.00,0.00,0.12,0.00
2682,1.00,0.00,0.00,0.00,0.00
2683,0.79,0.05,0.00,0.16,0.00
2684,0.00,0.00,0.61,0.35,0.04
2685,0.00,0.00,0.80,0.19,0.01
2686,0.47,0.53,0.00,0.00,0.00
2687,0.00,0.02,0.00,0.98,0.00
2688,0.00,1.00,0.00,0.00,0.00
2689,0.00,1.00,0.00,0.00,0.00
2690,0.22,0.22,0.22,0.22,0.12
2691,0.00,1.00,0.00,0.00,0.00
2692,0.00,0.00,0.75,0.25,0.00
2693,0.00,0.00,0.61,0.35,0.04
2694,0.09,0.45,0.28,0.11,0.07
2695,1.00,0.00,0.00,0.00,0.00
2696,1.00,0.00,0.00,0.00,0.00
2697,0.00,0.60,0.30,0.00,0.10
2698,0.79,0.05,0.00,0.16,0.00
2699,0.00,0.71,0.04,0.00,0.25
2700,0.00,0.00,0.00,1.00,0.00
2701,0.00,1.00,0.00,0.00,0.00
2702,0.04,0.90,0.00,0.00,0.06
2703,0.00,0.57,0.15,0.00,0.28
2704,0.00,0.57,0.15,0.00,0.28
2705,0.00,0.22,0.59,0.00,0.20
2706,0.22,0.22,0.22,0.22,0.12
2707,0.22,0.22,0.22,0.22,0.12
2708,0.09,0.45,0.28,0.11,0.07
2709,0.00,0.00,0.00,0.00,0.00
2710,0.80,0.00,0.00,0.20,0.00
2711,0.00,1.00,0.00,0.00,0.00
2712,0.00,0.00,0.00,0.00,0.00
2713,0.00,0.00,0.00,0.00,0.00
2714,0.00,0.00,0.00,1.00,0.00
2715,0.00,0.00,0.00,0.00,0.00
2716,0.00,1.00,0.00,0.00,0.00
2717,0.00,0.00,0.00,1.00,0.00
2718,0.22,0.22,0.22,0.22,0.12
2719,0.00,0.00,0.73,0.19,0.08
2720,0.00,0.77,0.00,0.00,0.23
2721,0.00,0.57,0.15,0.00,0.28
2722,0.22,0.22,0.22,0.22,0.12
2723,0.00,0.00,0.84,0.16,0.00
2724,0.00,1.00,0.00,0.00,0.00
2725,0.00,0.00,1.00,0.00,0.00
2726,0.00,0.54,0.00,0.18,0.28
2727,0.00,0.00,0.84,0.16,0.00
2728,0.00,0.00,0.85,0.15,0.00
2729,0.00,1.00,0.00,0.00,0.00
2730,0.00,1.00,0.00,0.00,0.00
2731,0.00,1.00,0.00,0.00,0.00
2732,0.81,0.01,0.00,0.18,0.00
2733,0.22,0.22,0.22,0.22,0.12
2734,0.00,1.00,0.00,0.00,0.00
2735,0.22,0.22,0.22,0.22,0.12
2736,0.00,0.91,0.00,0.02,0.07
2737,0.00,0.00,0.00,0.00,0.00
2738,0.00,0.22,0.59,0.00,0.20
2739,0.00,0.00,0.77,0.23,0.00
2740,0.22,0.22,0.22,0.22,0.12
2741,0.00,0.00,0.00,0.00,0.00
2742,0.22,0.22,0.22,0.22,0.12
2743,0.00,0.57,0.15,0.00,0.28
2744,0.00,1.00,0.00,0.00,0.00
2745,0.00,0.00,0.00,0.00,0.00
2746,0.00,0.77,0.13,0.00,0.11
2747,0.00,1.00,0.00,0.00,0.00
2748,0.00,0.02,0.62,0.34,0.02
2749,0.16,0.84,0.00,0.00,0.00
2750,1.00,0.00,0.00,0.00,0.00
2751,0.22,0.22,0.22,0.22,0.12
2752,0.01,0.97,0.00,0.00,0.02
2753,0.22,0.22,0.22,0.22,0.12
2754,0.22,0.22,0.22,0.22,0.12
2755,0.00,1.00,0.00,0.00,0.00
2756,0.00,1.00,0.00,0.00,0.00
2757,0.00,0.00,0.85,0.15,0.00
2758,0.00,0.88,0.09,0.00,0.03
2759,0.00,0.00,0.74,0.26,0.00
2760,0.09,0.45,0.28,0.11,0.07
2761,0.00,0.00,0.00,0.00,0.00
2762,0.09,0.45,0.28,0.11,0.07
2763,0.00,0.57,0.15,0.00,0.28
2764,0.00,0.00,1.00,0.00,0.00
2765,0.22,0.22,0.22,0.22,0.12
2766,0.00,0.00,0.00,1.00,0.00
2767,0.00,0.57,0.15,0.00,0.28
2768,0.00,0.00,0.00,1.00,0.00
2769,0.00,0.00,0.87,0.13,0.00
2770,0.00,0.00,0.75,0.25,0.00
2771,0.00,0.00,0.86,0.14,0.00
2772,0.09,0.45,0.28,0.11,0.07
2773,0.00,0.00,0.74,0.26,0.00
2774,0.00,0.89,0.00,0.00,0.11
2775,0.76,0.00,0.00,0.24,0.00
2776,0.95,0.00,0.00,0.05,0.00
2777,0.80,0.00,0.00,0.20,0.00
2778,0.81,0.01,0.00,0.18,0.00
2779,0.79,0.00,0.00,0.21,0.00
2780,0.79,0.05,0.00,0.16,0.00
2781,0.76,0.00,0.00,0.24,0.00
2782,0.81,0.01,0.00,0.18,0.00
2783,0.89,0.00,0.00,0.11,0.00
2784,0.89,0.00,0.00,0.11,0.00
2785,0.89,0.00,0.00,0.11,0.00
2786,0.79,0.05,0.00,0.16,0.00
2787,0.79,0.05,0.00,0.16,0.00
2788,0.22,0.22,0.22,0.22,0.12
2789,0.22,0.22,0.22,0.22,0.12
2790,0.22,0.22,0.22,0.22,0.12
2791,0.00,0.98,0.00,0.00,0.02
2792,0.00,1.00,0.00,0.00,0.00
2793,0.79,0.05,0.00,0.16,0.00
2794,0.00,0.00,0.64,0.36,0.00
2795,0.00,0.00,0.61,0.35,0.04
2796,0.00,1.00,0.00,0.00,0.00
2797,0.00,0.77,0.13,0.00,0.11
2798,0.00,0.01,0.00,0.99,0.00
2799,0.00,0.00,0.76,0.23,0.00
2800,0.00,1.00,0.00,0.00,0.00
2801,0.00,0.00,0.64,0.36,0.00
2802,0.00,0.00,0.00,0.00,0.00
2803,0.00,0.57,0.15,0.00,0.28
2804,0.00,0.61,0.00,0.19,0.21
2805,0.00,0.80,0.00,0.00,0.20
2806,0.00,0.00,0.00,0.00,0.00
2807,0.98,0.00,0.00,0.02,0.00
2808,0.00,0.82,0.00,0.00,0.18
2809,0.00,0.00,0.60,0.40,0.00
2810,0.00,0.74,0.00,0.06,0.21
2811,0.19,0.06,0.37,0.25,0.14
2812,0.81,0.01,0.00,0.18,0.00
2813,0.87,0.00,0.00,0.13,0.00
2814,0.29,0.08,0.25,0.32,0.05
2815,0.09,0.18,0.48,0.09,0.17
2816,0.00,1.00,0.00,0.00,0.00
2817,0.15,0.20,0.40,0.20,0.04
2818,0.22,0.22,0.22,0.22,0.12
2819,0.00,0.42,0.33,0.00,0.25
2820,0.32,0.12,0.24,0.21,0.12
2821,0.22,0.22,0.22,0.22,0.12
2822,0.77,0.23,0.00,0.00,0.00
2823,0.22,0.22,0.22,0.22,0.12
2824,0.80,0.00,0.00,0.20,0.00
2825,0.34,0.00,0.35,0.31,0.00
2826,0.09,0.13,0.54,0.14,0.09
2827,0.00,0.74,0.00,0.06,0.21
2828,0.87,0.01,0.00,0.13,0.00
2829,0.22,0.22,0.22,0.22,0.12
2830,0.22,0.22,0.22,0.22,0.12
2831,0.00,0.57,0.15,0.00,0.28
2832,0.00,1.00,0.00,0.00,0.00
2833,0.00,0.00,0.80,0.18,0.03
2834,0.97,0.00,0.00,0.03,0.00
2835,0.00,0.77,0.13,0.00,0.11
2836,0.88,0.00,0.00,0.12,0.00
2837,0.97,0.00,0.00,0.03,0.00
2838,0.00,0.00,0.80,0.20,0.00
2839,0.00,1.00,0.00,0.00,0.00
2840,0.46,0.00,0.00,0.54,0.00
2841,0.97,0.00,0.00,0.03,0.00
2842,0.00,0.11,0.74,0.12,0.03
2843,0.00,0.30,0.16,0.00,0.54
2844,0.00,0.97,0.00,0.00,0.03
2845,0.87,0.01,0.00,0.13,0.00
2846,0.00,0.00,0.00,0.00,1.00
2847,0.00,0.00,0.66,0.34,0.00
2848,0.88,0.00,0.00,0.12,0.00
2849,0.86,0.02,0.00,0.12,0.00
2850,0.00,0.00,0.82,0.16,0.02
2851,0.87,0.01,0.00,0.13,0.00
2852,0.85,0.00,0.00,0.15,0.00
2853,0.00,0.00,0.00,0.00,0.00
2854,0.79,0.00,0.00,0.21,0.00
2855,0.00,0.00,0.00,0.00,0.00
2856,0.00,0.02,0.62,0.34,0.02
2857,0.00,0.00,0.00,0.00,0.00
2858,0.25,0.04,0.33,0.14,0.24
2859,0.00,0.00,0.83,0.17,0.00
2860,0.27,0.00,0.36,0.37,0.00
2861,0.00,0.00,0.00,1.00,0.00
2862,0.09,0.45,0.28,0.11,0.07
2863,0.00,0.00,0.00,0.00,1.00
2864,0.40,0.60,0.00,0.00,0.00
2865,0.86,0.02,0.00,0.12,0.00
2866,0.00,0.00,0.00,0.00,0.00
2867,0.00,0.57,0.15,0.00,0.28
2868,0.81,0.01,0.00,0.18,0.00
2869,0.00,0.91,0.00,0.02,0.07
2870,0.00,0.00,0.00,1.00,0.00
2871,0.22,0.11,0.44,0.20,0.04
2872,0.00,0.91,0.00,0.02,0.07
2873,0.00,1.00,0.00,0.00,0.00
2874,0.00,1.00,0.00,0.00,0.00
2875,0.00,0.89,0.00,0.00,0.11
2876,0.00,0.57,0.15,0.00,0.28
2877,0.00,0.00,0.00,0.00,0.00
2878,0.00,0.00,0.57,0.41,0.02
2879,0.00,0.00,0.00,0.00,0.00
2880,0.00,0.01,0.00,0.99,0.00
2881,0.00,0.98,0.00,0.00,0.02
2882,1.00,0.00,0.00,0.00,0.00
2883,0.00,0.91,0.00,0.02,0.07
2884,0.00,0.00,0.80,0.19,0.01
2885,0.00,0.76,0.00,0.11,0.13
2886,0.00,1.00,0.00,0.00,0.00
2887,0.00,0.00,0.77,0.23,0.00
2888,0.00,1.00,0.00,0.00,0.00
2889,0.00,0.00,0.82,0.18,0.00
2890,0.00,0.95,0.00,0.00,0.05
2891,0.00,0.57,0.15,0.00,0.28
2892,0.00,1.00,0.00,0.00,0.00
2893,0.00,0.00,0.00,1.00,0.00
2894,0.00,0.00,0.87,0.00,0.13
2895,0.19,0.06,0.37,0.25,0.14
2896,0.22,0.22,0.22,0.22,0.12
2897,0.00,0.00,0.63,0.37,0.00
2898,0.00,0.74,0.00,0.06,0.21
2899,0.18,0.08,0.32,0.15,0.27
2900,0.79,0.05,0.00,0.16,0.00
2901,0.00,0.57,0.15,0.00,0.28
2902,0.22,0.22,0.22,0.22,0.12
2903,0.22,0.22,0.22,0.22,0.12
2904,0.00,1.00,0.00,0.00,0.00
2905,1.00,0.00,0.00,0.00,0.00
2906,0.00,1.00,0.00,0.00,0.00
2907,0.22,0.22,0.22,0.22,0.12
2908,0.32,0.12,0.24,0.21,0.12
2909,0.00,1.00,0.00,0.00,0.00
2910,0.19,0.06,0.37,0.25,0.14
2911,0.00,0.00,0.87,0.11,0.02
2912,0.00,0.74,0.00,0.06,0.21
2913,0.22,0.22,0.22,0.22,0.12
2914,0.00,0.00,0.88,0.12,0.00
2915,0.00,0.00,0.00,1.00,0.00
2916,0.00,0.02,0.62,0.34,0.02
2917,0.00,0.00,0.71,0.29,0.00
2918,0.81,0.01,0.00,0.18,0.00
2919,0.96,0.00,0.00,0.04,0.00
2920,0.79,0.05,0.00,0.16,0.00
2921,0.80,0.00,0.00,0.20,0.00
2922,1.00,0.00,0.00,0.00,0.00
2923,1.00,0.00,0.00,0.00,0.00
2924,1.00,0.00,0.00,0.00,0.00
2925,0.00,0.00,0.90,0.10,0.00
2926,0.00,1.00,0.00,0.00,0.00
2927,0.00,0.00,0.00,0.00,0.00
2928,0.00,0.00,0.00,1.00,0.00
2929,0.00,0.03,0.67,0.25,0.06
2930,0.00,1.00,0.00,0.00,0.00
2931,0.00,0.00,0.00,0.00,0.00
2932,0.00,0.00,0.00,0.00,0.00
2933,0.00,1.00,0.00,0.00,0.00
2934,0.00,1.00,0.00,0.00,0.00
2935,1.00,0.00,0.00,0.00,0.00
2936,0.09,0.45,0.28,0.11,0.07
2937,0.00,0.00,0.00,0.00,0.00
2938,0.98,0.00,0.00,0.02,0.00
2939,0.00,0.00,0.00,1.00,0.00
2940,0.79,0.05,0.00,0.16,0.00
2941,0.00,0.77,0.13,0.00,0.11
2942,0.22,0.22,0.22,0.22,0.12
2943,0.00,0.11,0.74,0.12,0.03
2944,0.79,0.05,0.00,0.16,0.00
2945,0.00,0.57,0.15,0.00,0.28
2946,0.00,0.00,0.66,0.34,0.00
2947,0.00,0.00,0.00,0.00,0.00
2948,0.00,0.02,0.62,0.34,0.02
2949,0.00,0.00,0.61,0.35,0.04
2950,0.06,0.30,0.40,0.08,0.17
2951,0.00,0.00,0.00,1.00,0.00
2952,0.00,0.06,0.62,0.26,0.06
2953,0.79,0.05,0.00,0.16,0.00
2954,0.22,0.22,0.22,0.22,0.12
2955,0.00,0.57,0.15,0.00,0.28
2956,0.00,0.74,0.00,0.06,0.21
2957,0.00,0.00,0.00,0.00,0.00
2958,0.00,0.57,0.15,0.00,0.28
2959,0.79,0.05,0.00,0.16,0.00
2960,0.79,0.05,0.00,0.16,0.00
2961,0.79,0.00,0.00,0.21,0.00
2962,0.79,0.05,0.00,0.16,0.00
2963,0.65,0.19,0.00,0.16,0.00
2964,0.89,0.00,0.00,0.11,0.00
2965,0.81,0.01,0.00,0.18,0.00
2966,0.80,0.00,0.00,0.20,0.00
2967,0.97,0.00,0.00,0.03,0.00
2968,0.43,0.57,0.00,0.00,0.00
2969,0.77,0.00,0.00,0.23,0.00
2970,0.00,0.00,0.00,0.00,0.00
2971,0.00,0.00,0.00,0.00,0.00
2972,0.00,1.00,0.00,0.00,0.00
2973,0.00,0.00,0.00,0.00,0.00
2974,0.00,1.00,0.00,0.00,0.00
2975,0.00,1.00,0.00,0.00,0.00
2976,0.00,0.57,0.15,0.00,0.28
2977,0.00,1.00,0.00,0.00,0.00
2978,0.00,1.00,0.00,0.00,0.00
2979,0.00,1.00,0.00,0.00,0.00
2980,0.00,0.00,0.00,0.00,0.00
2981,0.00,0.00,0.00,0.14,0.86
2982,0.81,0.01,0.00,0.18,0.00
2983,0.80,0.00,0.00,0.20,0.00
2984,0.00,0.00,0.00,0.00,0.00
2985,0.00,1.00,0.00,0.00,0.00
2986,0.00,0.00,0.85,0.15,0.00
2987,0.00,1.00,0.00,0.00,0.00
2988,0.00,0.07,0.00,0.93,0.00
2989,0.82,0.00,0.00,0.18,0.00
2990,0.00,0.00,0.89,0.11,0.00
2991,0.00,0.00,0.00,0.00,0.00
2992,0.79,0.05,0.00,0.16,0.00
2993,0.81,0.01,0.00,0.18,0.00
2994,0.00,0.00,0.00,1.00,0.00
2995,0.29,0.08,0.25,0.32,0.05
2996,0.00,0.00,0.00,0.00,0.00
2997,0.22,0.22,0.22,0.22,0.12
2998,0.22,0.22,0.22,0.22,0.12
2999,0.00,1.00,0.00,0.00,0.00
3000,0.22,0.22,0.22,0.22,0.12
3001,0.00,1.00,0.00,0.00,0.00
3002,0.00,1.00,0.00,0.00,0.00
3003,0.22,0.22,0.22,0.22,0.12
3004,0.00,0.00,0.00,0.00,0.00
3005,0.00,1.00,0.00,0.00,0.00
3006,0.00,1.00,0.00,0.00,0.00
3007,0.00,1.00,0.00,0.00,0.00
3008,0.00,1.00,0.00,0.00,0.00
3009,0.00,0.00,0.00,0.00,0.00
3010,0.22,0.22,0.22,0.22,0.12
3011,0.00,0.00,0.61,0.35,0.04
3012,0.00,0.00,0.77,0.22,0.01
3013,0.00,0.00,0.00,0.00,0.00
3014,0.95,0.00,0.00,0.05,0.00
3015,0.00,0.00,0.00,0.00,0.00
3016,0.29,0.08,0.25,0.32,0.05
3017,0.00,0.06,0.62,0.26,0.06
3018,0.00,0.00,0.61,0.35,0.04
3019,0.00,0.00,0.00,0.00,1.00
3020,0.88,0.00,0.00,0.12,0.00
3021,0.00,0.00,0.91,0.09,0.00
3022,0.00,1.00,0.00,0.00,0.00
3023,0.00,0.00,0.00,0.00,0.00
3024,0.00,1.00,0.00,0.00,0.00
3025,0.00,0.00,0.00,0.00,0.00
3026,1.00,0.00,0.00,0.00,0.00
3027,0.00,0.00,0.00,1.00,0.00
3028,0.22,0.22,0.22,0.22,0.12
3029,0.00,0.00,0.70,0.30,0.00
3030,0.00,0.00,0.00,0.00,0.00
3031,0.00,0.74,0.00,0.06,0.21
3032,0.00,1.00,0.00,0.00,0.00
3033,0.00,0.34,0.58,0.00,0.08
3034,0.00,0.91,0.00,0.02,0.07
3035,0.04,0.90,0.00,0.00,0.06
3036,0.79,0.00,0.00,0.21,0.00
3037,0.97,0.00,0.00,0.03,0.00
3038,0.00,0.00,0.78,0.22,0.00
3039,0.00,1.00,0.00,0.00,0.00
3040,0.00,1.00,0.00,0.00,0.00
3041,0.00,1.00,0.00,0.00,0.00
3042,0.00,0.10,0.84,0.05,0.01
3043,0.22,0.22,0.22,0.22,0.12
3044,1.00,0.00,0.00,0.00,0.00
3045,0.00,0.57,0.15,0.00,0.28
3046,0.03,0.64,0.26,0.04,0.03
3047,0.86,0.02,0.00,0.12,0.00
3048,0.38,0.04,0.25,0.28,0.05
3049,0.00,0.91,0.00,0.02,0.07
3050,0.09,0.45,0.28,0.11,0.07
3051,0.00,0.74,0.00,0.06,0.21
3052,0.00,1.00,0.00,0.00,0.00
3053,0.19,0.06,0.37,0.25,0.14
3054,0.00,0.74,0.00,0.06,0.21
3055,0.00,0.93,0.00,0.00,0.07
3056,0.00,0.00,0.86,0.14,0.00
3057,0.00,0.00,0.00,0.00,0.00
3058,0.00,0.00,0.00,0.00,0.00
3059,0.00,0.22,0.59,0.00,0.20
3060,1.00,0.00,0.00,0.00,0.00
3061,0.32,0.12,0.24,0.21,0.12
3062,0.00,0.77,0.13,0.00,0.11
3063,0.24,0.00,0.48,0.29,0.00
3064,0.27,0.00,0.41,0.32,0.00
3065,0.45,0.55,0.00,0.00,0.00
3066,0.90,0.10,0.00,0.00,0.00
3067,0.00,1.00,0.00,0.00,0.00
3068,0.00,0.00,0.00,0.00,0.00
3069,0.00,0.85,0.00,0.03,0.12
3070,0.00,0.80,0.00,0.00,0.20
3071,0.00,0.00,0.64,0.32,0.04
3072,0.00,0.00,0.00,0.00,0.00
3073,0.00,0.22,0.59,0.00,0.20
3074,0.00,0.00,0.66,0.34,0.00
3075,0.09,0.45,0.28,0.11,0.07
3076,0.00,0.00,0.90,0.10,0.00
3077,0.00,0.00,0.00,0.00,0.00
3078,0.00,1.00,0.00,0.00,0.00
3079,0.00,0.77,0.13,0.00,0.11
3080,0.00,0.00,0.00,0.00,0.00
3081,0.00,1.00,0.00,0.00,0.00
3082,1.00,0.00,0.00,0.00,0.00
3083,0.00,0.00,0.97,0.03,0.00
3084,0.00,0.00,0.00,1.00,0.00
3085,0.00,0.00,0.00,0.00,0.00
3086,0.13,0.14,0.29,0.15,0.28
3087,0.00,0.00,0.99,0.00,0.01
3088,0.00,0.00,0.00,0.00,0.00
3089,0.00,0.00,1.00,0.00,0.00
3090,0.00,0.00,0.00,0.00,0.00
3091,0.85,0.00,0.00,0.15,0.00
3092,0.00,1.00,0.00,0.00,0.00
3093,0.00,0.00,0.00,0.00,0.00
3094,0.00,0.00,0.00,0.00,0.00
3095,0.00,1.00,0.00,0.00,0.00
3096,0.00,0.00,0.00,0.00,1.00
3097,0.00,0.00,0.00,1.00,0.00
3098,0.00,1.00,0.00,0.00,0.00
3099,0.00,0.00,0.65,0.35,0.00
3100,0.76,0.00,0.00,0.24,0.00
3101,0.24,0.00,0.48,0.29,0.00
3102,0.96,0.00,0.00,0.04,0.00
3103,0.00,0.00,0.00,0.00,0.00
3104,0.00,1.00,0.00,0.00,0.00
3105,0.00,0.00,0.00,0.00,1.00
3106,0.00,0.11,0.74,0.12,0.03
3107,0.81,0.01,0.00,0.18,0.00
3108,1.00,0.00,0.00,0.00,0.00
3109,0.22,0.22,0.22,0.22,0.12
3110,0.79,0.00,0.00,0.21,0.00
3111,0.32,0.12,0.24,0.21,0.12
3112,0.83,0.00,0.00,0.17,0.00
3113,0.00,0.77,0.13,0.00,0.11
3114,0.22,0.22,0.22,0.22,0.12
3115,0.22,0.22,0.22,0.22,0.12
3116,0.00,1.00,0.00,0.00,0.00
3117,0.00,1.00,0.00,0.00,0.00
3118,0.85,0.00,0.00,0.15,0.00
3119,1.00,0.00,0.00,0.00,0.00
3120,0.29,0.08,0.25,0.32,0.05
3121,0.00,1.00,0.00,0.00,0.00
3122,0.00,0.48,0.00,0.04,0.48
3123,0.00,0.00,0.00,0.00,1.00
3124,0.00,1.00,0.00,0.00,0.00
3125,0.00,0.91,0.00,0.02,0.07
3126,0.22,0.22,0.22,0.22,0.12
3127,0.00,1.00,0.00,0.00,0.00
3128,0.00,1.00,0.00,0.00,0.00
3129,1.00,0.00,0.00,0.00,0.00
3130,0.00,0.91,0.00,0.02,0.07
3131,0.00,0.00,0.00,1.00,0.00
3132,0.22,0.22,0.22,0.22,0.12
3133,0.00,1.00,0.00,0.00,0.00
3134,0.87,0.01,0.00,0.13,0.00
3135,0.00,1.00,0.00,0.00,0.00
3136,0.09,0.45,0.28,0.11,0.07
3137,0.81,0.01,0.00,0.18,0.00
3138,0.09,0.45,0.28,0.11,0.07
3139,0.00,0.57,0.15,0.00,0.28
3140,0.80,0.00,0.00,0.20,0.00
3141,0.00,0.74,0.00,0.06,0.21
3142,0.84,0.02,0.00,0.14,0.00
3143,0.00,0.02,0.62,0.34,0.02
3144,0.00,0.00,0.66,0.34,0.00
3145,0.00,0.00,0.00,0.00,0.00
3146,0.00,0.00,0.88,0.12,0.00
3147,0.79,0.00,0.00,0.21,0.00
3148,0.00,1.00,0.00,0.00,0.00
3149,0.22,0.22,0.22,0.22,0.12
